TRAIN,train/images/0.jpg,pringles,0.7771739130434783,0.7333333333333333,,,0.842391304347826,0.85625
TRAIN,train/images/0.jpg,zucaritas,0.29483695652173914,0.7270833333333333,,,0.3654891304347826,0.8708333333333333
TRAIN,train/images/0.jpg,destop,0.592391304347826,0.2833333333333333,,,0.7092391304347826,0.5020833333333333
TRAIN,train/images/0.jpg,lysol,0.05434782608695652,0.5770833333333333,,,0.11684782608695651,0.7583333333333333
TRAIN,train/images/0.jpg,zucaritas,0.8831521739130435,0.5229166666666667,,,0.9972826086956521,0.7145833333333333
TRAIN,train/images/1.jpg,principe,0.626358695652174,0.5625,,,0.8695652173913044,0.8604166666666666
TRAIN,train/images/1.jpg,cocacola,0.15217391304347827,0.18541666666666667,,,0.21059782608695654,0.31666666666666665
TRAIN,train/images/1.jpg,cocacola,0.02717391304347826,0.0,,,0.0733695652173913,0.09166666666666666
TRAIN,train/images/1.jpg,lysol,0.1875,0.08125,,,0.30570652173913043,0.5270833333333333
TRAIN,train/images/2.jpg,pringles,0.2758152173913043,0.03125,,,0.39538043478260865,0.24583333333333332
TRAIN,train/images/2.jpg,lysol,0.5991847826086957,0.5104166666666666,,,0.6956521739130435,0.75625
TRAIN,train/images/2.jpg,pringles,0.014945652173913044,0.5020833333333333,,,0.1345108695652174,0.7125
TRAIN,train/images/2.jpg,lysol,0.3845108695652174,0.48333333333333334,,,0.4891304347826087,0.7770833333333333
TRAIN,train/images/2.jpg,zucaritas,0.657608695652174,0.14791666666666667,,,0.7323369565217391,0.275
TRAIN,train/images/3.jpg,destop,0.5978260869565217,0.22708333333333333,,,0.7513586956521738,0.5333333333333333
TRAIN,train/images/4.jpg,zucaritas,0.5434782608695652,0.7645833333333333,,,0.6453804347826086,0.9479166666666666
TRAIN,train/images/5.jpg,zucaritas,0.12907608695652173,0.5583333333333333,,,0.22690217391304346,0.7541666666666667
TRAIN,train/images/5.jpg,zucaritas,0.6453804347826086,0.71875,,,0.7663043478260869,0.95
TRAIN,train/images/5.jpg,principe,0.5434782608695652,0.35625,,,0.7282608695652173,0.6666666666666667
TRAIN,train/images/5.jpg,destop,0.33016304347826086,0.2,,,0.4578804347826087,0.4354166666666667
TRAIN,train/images/5.jpg,destop,0.32608695652173914,0.5395833333333333,,,0.43070652173913043,0.7270833333333333
TRAIN,train/images/6.jpg,principe,0.6426630434782609,0.37083333333333335,,,0.8804347826086957,0.6833333333333333
TRAIN,train/images/6.jpg,principe,0.12907608695652173,0.029166666666666667,,,0.25679347826086957,0.25
TRAIN,train/images/6.jpg,principe,0.05434782608695652,0.5291666666666667,,,0.19293478260869565,0.7479166666666667
TRAIN,train/images/6.jpg,destop,0.30570652173913043,0.6979166666666666,,,0.45108695652173914,0.9624999999999999
